0ElectionDate,1OfficeCode(Text),2DistrictCode(Text),3StatusCode,4CountyCode,5CountyName,6OfficeDescription,7PartyOrder,8PartyName,9PartyDescription,10CandidateID,11CandidateLastName,12CandidateFirstName,13CandidateMiddleName,14CandidateFormerName,15CandidateVotes,16WriteIn(W)/Uncommitted(Z),17Recount(*),18Nominated(N)/Elected(E)
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,122,,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,39,,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,26,,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520913,Adkisson,Elizabeth,Ann,,0,W,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520647,Blackburn,Justin,Paul,,0,W,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520880,Deck,Michael,Ray,,0,W,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520882,Gipson,Joyce,Priscilla,,0,W,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521036,Hunt,Joseph,Michael,,0,W,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520879,Hunt Jr.,Eugene,Rosell,,0,W,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521064,Irving,Joseph,,,0,W,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520881,Kelley,Michael,David,,0,W,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520905,Lamie,Ervin,Joseph,,0,W,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,519817,Scott,Bob,,,0,W,,
11/8/22,2,0,0,12,BRANCH,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,518032,Space,Evan,S.,,0,W,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,1,DEM,Democratic,518014,Whitmer,Gretchen,,,24916,,,E
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,2,REP,Republican,520065,Dixon,Tudor,M.,,25694,,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,3,LIB,Libertarian,520929,Buzuma,Mary,,,535,,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,196,,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,142,,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,93,,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520913,Adkisson,Elizabeth,Ann,,0,W,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520647,Blackburn,Justin,Paul,,0,W,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520880,Deck,Michael,Ray,,0,W,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520882,Gipson,Joyce,Priscilla,,0,W,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521036,Hunt,Joseph,Michael,,0,W,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520879,Hunt Jr.,Eugene,Rosell,,0,W,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521064,Irving,Joseph,,,0,W,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520881,Kelley,Michael,David,,0,W,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520905,Lamie,Ervin,Joseph,,0,W,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,519817,Scott,Bob,,,0,W,,
11/8/22,2,0,0,13,CALHOUN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,518032,Space,Evan,S.,,0,W,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,1,DEM,Democratic,518014,Whitmer,Gretchen,,,7350,,,E
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,2,REP,Republican,520065,Dixon,Tudor,M.,,12666,,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,3,LIB,Libertarian,520929,Buzuma,Mary,,,184,,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,89,,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,41,,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,23,,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520913,Adkisson,Elizabeth,Ann,,0,W,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520647,Blackburn,Justin,Paul,,0,W,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520880,Deck,Michael,Ray,,0,W,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520882,Gipson,Joyce,Priscilla,,0,W,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521036,Hunt,Joseph,Michael,,0,W,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520879,Hunt Jr.,Eugene,Rosell,,0,W,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521064,Irving,Joseph,,,0,W,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520881,Kelley,Michael,David,,0,W,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520905,Lamie,Ervin,Joseph,,0,W,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,519817,Scott,Bob,,,0,W,,
11/8/22,2,0,0,14,CASS,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,518032,Space,Evan,S.,,0,W,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,1,DEM,Democratic,518014,Whitmer,Gretchen,,,6728,,,E
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,2,REP,Republican,520065,Dixon,Tudor,M.,,7667,,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,3,LIB,Libertarian,520929,Buzuma,Mary,,,144,,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,52,,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,50,,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,28,,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520913,Adkisson,Elizabeth,Ann,,0,W,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520647,Blackburn,Justin,Paul,,0,W,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520880,Deck,Michael,Ray,,0,W,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520882,Gipson,Joyce,Priscilla,,0,W,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521036,Hunt,Joseph,Michael,,0,W,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520879,Hunt Jr.,Eugene,Rosell,,0,W,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521064,Irving,Joseph,,,0,W,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520881,Kelley,Michael,David,,0,W,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520905,Lamie,Ervin,Joseph,,0,W,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,519817,Scott,Bob,,,0,W,,
11/8/22,2,0,0,15,CHARLEVOIX,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,518032,Space,Evan,S.,,0,W,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,1,DEM,Democratic,518014,Whitmer,Gretchen,,,5357,,,E
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,2,REP,Republican,520065,Dixon,Tudor,M.,,7707,,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,3,LIB,Libertarian,520929,Buzuma,Mary,,,126,,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,76,,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,39,,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,28,,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520913,Adkisson,Elizabeth,Ann,,0,W,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520647,Blackburn,Justin,Paul,,0,W,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520880,Deck,Michael,Ray,,0,W,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520882,Gipson,Joyce,Priscilla,,0,W,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521036,Hunt,Joseph,Michael,,0,W,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520879,Hunt Jr.,Eugene,Rosell,,0,W,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521064,Irving,Joseph,,,0,W,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520881,Kelley,Michael,David,,0,W,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520905,Lamie,Ervin,Joseph,,0,W,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,519817,Scott,Bob,,,0,W,,
11/8/22,2,0,0,16,CHEBOYGAN,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,518032,Space,Evan,S.,,1,W,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,1,DEM,Democratic,518014,Whitmer,Gretchen,,,6303,,,E
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,2,REP,Republican,520065,Dixon,Tudor,M.,,7902,,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,3,LIB,Libertarian,520929,Buzuma,Mary,,,162,,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,80,,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,53,,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,35,,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520913,Adkisson,Elizabeth,Ann,,0,W,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520647,Blackburn,Justin,Paul,,0,W,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520880,Deck,Michael,Ray,,0,W,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520882,Gipson,Joyce,Priscilla,,0,W,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521036,Hunt,Joseph,Michael,,0,W,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520879,Hunt Jr.,Eugene,Rosell,,0,W,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521064,Irving,Joseph,,,0,W,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520881,Kelley,Michael,David,,0,W,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520905,Lamie,Ervin,Joseph,,0,W,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,519817,Scott,Bob,,,2,W,,
11/8/22,2,0,0,17,CHIPPEWA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,518032,Space,Evan,S.,,0,W,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,1,DEM,Democratic,518014,Whitmer,Gretchen,,,5057,,,E
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,2,REP,Republican,520065,Dixon,Tudor,M.,,7850,,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,3,LIB,Libertarian,520929,Buzuma,Mary,,,131,,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,85,,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,38,,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,37,,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520913,Adkisson,Elizabeth,Ann,,0,W,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520647,Blackburn,Justin,Paul,,0,W,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520880,Deck,Michael,Ray,,0,W,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520882,Gipson,Joyce,Priscilla,,0,W,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521036,Hunt,Joseph,Michael,,0,W,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520879,Hunt Jr.,Eugene,Rosell,,0,W,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521064,Irving,Joseph,,,0,W,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520881,Kelley,Michael,David,,0,W,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520905,Lamie,Ervin,Joseph,,0,W,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,519817,Scott,Bob,,,0,W,,
11/8/22,2,0,0,18,CLARE,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,518032,Space,Evan,S.,,0,W,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,1,DEM,Democratic,518014,Whitmer,Gretchen,,,20664,,,E
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,2,REP,Republican,520065,Dixon,Tudor,M.,,19904,,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,3,LIB,Libertarian,520929,Buzuma,Mary,,,389,,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,133,,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,78,,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,36,,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520913,Adkisson,Elizabeth,Ann,,0,W,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520647,Blackburn,Justin,Paul,,0,W,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520880,Deck,Michael,Ray,,0,W,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520882,Gipson,Joyce,Priscilla,,0,W,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521036,Hunt,Joseph,Michael,,0,W,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520879,Hunt Jr.,Eugene,Rosell,,0,W,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521064,Irving,Joseph,,,0,W,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520881,Kelley,Michael,David,,0,W,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520905,Lamie,Ervin,Joseph,,0,W,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,519817,Scott,Bob,,,0,W,,
11/8/22,2,0,0,19,CLINTON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,518032,Space,Evan,S.,,0,W,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,1,DEM,Democratic,518014,Whitmer,Gretchen,,,2655,,,E
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,2,REP,Republican,520065,Dixon,Tudor,M.,,3728,,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,3,LIB,Libertarian,520929,Buzuma,Mary,,,80,,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,38,,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,22,,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,8,,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520913,Adkisson,Elizabeth,Ann,,0,W,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520647,Blackburn,Justin,Paul,,0,W,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520880,Deck,Michael,Ray,,0,W,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520882,Gipson,Joyce,Priscilla,,0,W,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521036,Hunt,Joseph,Michael,,0,W,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520879,Hunt Jr.,Eugene,Rosell,,0,W,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521064,Irving,Joseph,,,0,W,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520881,Kelley,Michael,David,,0,W,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520905,Lamie,Ervin,Joseph,,0,W,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,519817,Scott,Bob,,,0,W,,
11/8/22,2,0,0,20,CRAWFORD,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,518032,Space,Evan,S.,,0,W,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,1,DEM,Democratic,518014,Whitmer,Gretchen,,,6890,,,E
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,2,REP,Republican,520065,Dixon,Tudor,M.,,10097,,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,3,LIB,Libertarian,520929,Buzuma,Mary,,,177,,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,89,,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,44,,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,44,,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520913,Adkisson,Elizabeth,Ann,,0,W,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520647,Blackburn,Justin,Paul,,0,W,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520880,Deck,Michael,Ray,,0,W,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520882,Gipson,Joyce,Priscilla,,0,W,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521036,Hunt,Joseph,Michael,,0,W,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520879,Hunt Jr.,Eugene,Rosell,,0,W,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521064,Irving,Joseph,,,0,W,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520881,Kelley,Michael,David,,0,W,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520905,Lamie,Ervin,Joseph,,0,W,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,519817,Scott,Bob,,,0,W,,
11/8/22,2,0,0,21,DELTA,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,518032,Space,Evan,S.,,0,W,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,1,DEM,Democratic,518014,Whitmer,Gretchen,,,4310,,,E
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,2,REP,Republican,520065,Dixon,Tudor,M.,,7446,,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,3,LIB,Libertarian,520929,Buzuma,Mary,,,116,,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,61,,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,36,,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,16,,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520913,Adkisson,Elizabeth,Ann,,0,W,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520647,Blackburn,Justin,Paul,,0,W,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520880,Deck,Michael,Ray,,0,W,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520882,Gipson,Joyce,Priscilla,,0,W,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521036,Hunt,Joseph,Michael,,0,W,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520879,Hunt Jr.,Eugene,Rosell,,0,W,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,521064,Irving,Joseph,,,0,W,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520881,Kelley,Michael,David,,0,W,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,520905,Lamie,Ervin,Joseph,,0,W,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,519817,Scott,Bob,,,0,W,,
11/8/22,2,0,0,22,DICKINSON,Governor 4 Year Term (1) Position,8,NPA,No  Affiliation,518032,Space,Evan,S.,,1,W,,
11/8/22,2,0,0,23,EATON,Governor 4 Year Term (1) Position,1,DEM,Democratic,518014,Whitmer,Gretchen,,,28806,,,E
11/8/22,2,0,0,23,EATON,Governor 4 Year Term (1) Position,2,REP,Republican,520065,Dixon,Tudor,M.,,23828,,,
11/8/22,2,0,0,23,EATON,Governor 4 Year Term (1) Position,3,LIB,Libertarian,520929,Buzuma,Mary,,,522,,,
11/8/22,2,0,0,23,EATON,Governor 4 Year Term (1) Position,4,UST,US Taxpayers,520136,Brandenburg,Donna,,,221,,,
11/8/22,2,0,0,23,EATON,Governor 4 Year Term (1) Position,6,GRN,Green,520336,Hogan,Kevin,,,117,,,
11/8/22,2,0,0,23,EATON,Governor 4 Year Term (1) Position,7,NLP,Natural Law,520968,Simpson,Daryl,M.,,64,,,
